evento_id,viaje_id,carro_modelo,autonomia_km,origen_nombre,destino_nombre,evento_nodo,evento_lat,evento_lon,bateria_pct,km_restantes,electro_id,electro_nombre,electro_nodo,electro_lat,electro_lon,dist_electro_km
113,1685,BYD DOLPHIN SURF 30 kWh Active,190.0,CENFER,UIS Parque Tecnológico Guatiguará,599017226,7.031482,-73.094704,19.8,37.6285,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,9.4467
114,1698,BYD SEAL 82.5 kWh RWD Design,455.0,UNAB,PTAR Río Frío,839103037,7.077889,-73.103375,19.99,90954,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,1.1695
115,1705,BYD DOLPHIN SURF 30 kWh Active,190.0,Universidad Pontificia Bolivariana UPB,UIS Campus Central,570202391,7.039066,-73.074281,19.99,37.9891,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,5.8532
116,1725,BYD DOLPHIN SURF 30 kWh Active,190.0,UTS (Unidades Tecnológicas de Santander),UIS Parque Tecnológico Guatiguará,1564073871,7.018723,-73.095927,19.86,37.7287,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,10.3927
117,1742,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Campus Bucarica (Centro),UIS Parque Tecnológico Guatiguará,1197395803,7.010822,-73.096433,19.95,90.7776,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,9.5074
118,1747,BYD DOLPHIN SURF 30 kWh Active,190.0,UTS (Unidades Tecnológicas de Santander),UIS Parque Tecnológico Guatiguará,599017226,7.031482,-73.094704,19.83,37.6808,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,9.4467
119,1768,BYD DOLPHIN SURF 30 kWh Active,190.0,UNAB,UIS Parque Tecnológico Guatiguará,1197338182,6.997524,-73.086822,19.41,36.8853,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,5.0408
120,1786,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Campus Florida,UNAB,320403907,7.061738,-73.089194,19.99,90.9722,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,2.7227
121,1796,BYD DOLPHIN SURF 30 kWh Active,190.0,UTS (Unidades Tecnológicas de Santander),UIS Parque Tecnológico Guatiguará,770915996,7.108544,-73.117039,19.96,37.9145,5,Éxito de la Rosita,286739945,7.113534997127967,-73.12309979445544,0.9016
122,1807,BYD DOLPHIN SURF 30 kWh Active,190.0,UIS Campus Central,UNAB,839087570,7.127079,-73.110134,20.0,37.9961,1,Centro Comercial Quinta Etapa,2746158992,7.115473864260488,-73.10771498564486,1.4702
123,1831,BYD SEAL 82.5 kWh RWD Design,455.0,Universidad Pontificia Bolivariana UPB,Sede Recreacional Catay,1103269622,6.978265,-73.047951,19.99,90.9494,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,3.6964
124,1835,BYD DOLPHIN SURF 30 kWh Active,190.0,UIS Campus Bucarica (Centro),UIS Parque Tecnológico Guatiguará,599017167,7.03965,-73.090051,18.94,35.9819,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,7.7883
125,1854,BYD DOLPHIN SURF 30 kWh Active,190.0,Sede Recreacional Catay,PTAR Río Frío,2346415260,6.981525,-73.050516,19.97,37.9391,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,3.1354
126,1874,BYD SEAL 82.5 kWh RWD Design,455.0,UNAB,UIS Campus Florida,839091739,7.115672,-73.106569,19.98,90.9032,1,Centro Comercial Quinta Etapa,2746158992,7.115473864260488,-73.10771498564486,0.1687
127,1875,BYD DOLPHIN SURF 30 kWh Active,190.0,Universidad Pontificia Bolivariana UPB,UIS Campus Central,847038200,7.131387,-73.119744,19.97,37.9376,0,Homecenter,607665686,7.115794947043329,-73.12049190407198,2213
128,1895,BYD DOLPHIN SURF 30 kWh Active,190.0,Sede Recreacional Catay,UIS Campus Bucarica (Centro),1713199343,7.003515,-73.094738,19.07,36.2424,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,7.1595
129,1916,BYD SEAL 82.5 kWh RWD Design,455.0,Sede Recreacional Catay,UTS (Unidades Tecnológicas de Santander),599017179,7.036789,-73.089992,19.98,90.9185,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,8155
130,1921,BYD DOLPHIN SURF 30 kWh Active,190.0,CENFER,UNAB,5406624816,7.088913,-73.132835,19.99,37.9898,2,Centro Comercial Cacique,5631396478,7.099383171372943,-73.10738728564714,3.9772
131,1943,BYD DOLPHIN SURF 30 kWh Active,190.0,CENFER,UIS Parque Tecnológico Guatiguará,1141283715,7.083758,-73.147713,20.0,37.9984,2,Centro Comercial Cacique,5631396478,7.099383171372943,-73.10738728564714,5722
132,1949,BYD SEAL 82.5 kWh RWD Design,455.0,Universidad Pontificia Bolivariana UPB,UTS (Unidades Tecnológicas de Santander),12207926179,7.100168,-73.111448,19.87,90.4259,2,Centro Comercial Cacique,5631396478,7.099383171372943,-73.10738728564714,1.2278
133,1961,BYD DOLPHIN SURF 30 kWh Active,190.0,CENFER,UIS Campus Central,846131587,7.08778,-73.135837,19.82,37.6643,2,Centro Comercial Cacique,5631396478,7.099383171372943,-73.10738728564714,4.3334
134,1977,BYD DOLPHIN SURF 30 kWh Active,190.0,Sede Recreacional Catay,UIS Campus Bucarica (Centro),1713199335,7.003169,-73.096443,19.84,37701,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,7.7879
135,2002,BYD DOLPHIN SURF 30 kWh Active,190.0,UIS Campus Florida,UIS Parque Tecnológico Guatiguará,570522794,7.05841,-73.08829,19.91,37.8322,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,5.2247
136,2013,BYD SEAL 82.5 kWh RWD Design,455.0,UTS (Unidades Tecnológicas de Santander),UIS Parque Tecnológico Guatiguará,1903305838,7.086068,-73.100543,20.0,90.9949,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,2.1572
137,2033,BYD DOLPHIN SURF 30 kWh Active,190.0,UNAB,UTS (Unidades Tecnológicas de Santander),12843060651,7.107744,-73.119217,19.94,37.8822,5,Éxito de la Rosita,286739945,7.113534997127967,-73.12309979445544,0.9045
138,2058,BYD DOLPHIN SURF 30 kWh Active,190.0,UIS Campus Florida,UIS Campus Central,286626183,7.105091,-73.109418,19.83,37682,2,Centro Comercial Cacique,5631396478,7.099383171372943,-73.10738728564714,1.1361
139,2059,BYD SEAL 82.5 kWh RWD Design,455.0,Sede Recreacional Catay,UIS Campus Bucarica (Centro),1197395629,7.004202,-73.09966,19.92,90.6444,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,8.5248
140,2078,BYD DOLPHIN SURF 30 kWh Active,190.0,Sede Recreacional Catay,UTS (Unidades Tecnológicas de Santander),13614365944,7.014242,-73.096375,19.98,37961,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,9.8894
141,2093,BYD DOLPHIN SURF 30 kWh Active,190.0,Sede Recreacional Catay,UTS (Unidades Tecnológicas de Santander),1142796652,7.088781,-73.106402,19.99,37.9867,2,Centro Comercial Cacique,5631396478,7.099383171372943,-73.10738728564714,2.4867
142,2100,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Parque Tecnológico Guatiguará,UNAB,619030762,7.061607,-73.100113,20.0,90.9933,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,2.4408
143,2119,BYD DOLPHIN SURF 30 kWh Active,190.0,Sede Recreacional Catay,PTAR Río Frío,1103818671,6.987289,-73.056295,19.99,37.9735,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,2.1617
144,2142,BYD DOLPHIN SURF 30 kWh Active,190.0,UIS Parque Tecnológico Guatiguará,PTAR Río Frío,839098414,7.054982,-73.092713,19.98,37.9644,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,4.4432
145,2152,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Parque Tecnológico Guatiguará,PTAR Río Frío,599017179,7.036789,-73.089992,19.93,90.6988,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,8155
146,2159,BYD DOLPHIN SURF 30 kWh Active,190.0,Sede Recreacional Catay,UTS (Unidades Tecnológicas de Santander),839087700,7.09,-73.105637,20.0,37.9995,2,Centro Comercial Cacique,5631396478,7.099383171372943,-73.10738728564714,2.3143
147,2174,BYD DOLPHIN SURF 30 kWh Active,190.0,UIS Campus Bucarica (Centro),PTAR Río Frío,5529034053,7.068167,-73.120717,19.94,37.8791,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,2.1857
148,2195,BYD DOLPHIN SURF 30 kWh Active,190.0,UIS Parque Tecnológico Guatiguará,UIS Campus Central,599017167,7.03965,-73.090051,19.98,37.9701,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,7.7883
149,2216,BYD DOLPHIN SURF 30 kWh Active,190.0,CENFER,UIS Parque Tecnológico Guatiguará,839088321,7.074946,-73.104369,19.97,37.9515,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,0.8244
150,2217,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Campus Central,UIS Campus Bucarica (Centro),598158737,7.12297,-73.123697,20.0,90.9792,0,Homecenter,607665686,7.115794947043329,-73.12049190407198,1.1646
151,2243,BYD DOLPHIN SURF 30 kWh Active,190.0,UIS Parque Tecnológico Guatiguará,UIS Campus Central,1110493817,7.055364,-73.090779,19.76,37.5445,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,4.6629
152,2248,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Campus Florida,UIS Campus Bucarica (Centro),1143998262,7.090855,-73.108967,20.0,90.9828,2,Centro Comercial Cacique,5631396478,7.099383171372943,-73.10738728564714,2.1141
153,2263,BYD DOLPHIN SURF 30 kWh Active,190.0,Sede Recreacional Catay,UIS Campus Central,1110493817,7.055364,-73.090779,19.99,37.9877,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,4.6629
154,2284,BYD DOLPHIN SURF 30 kWh Active,190.0,UIS Campus Florida,UIS Campus Bucarica (Centro),4077005108,7.066918,-73.099613,19.91,37.8259,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,1534
155,2304,BYD DOLPHIN SURF 30 kWh Active,190.0,Sede Recreacional Catay,UTS (Unidades Tecnológicas de Santander),1103824055,6.982324,-73.05094,19.99,37.9753,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,3.0345
156,2308,BYD SEAL 82.5 kWh RWD Design,455.0,Universidad Pontificia Bolivariana UPB,UNAB,4077005108,7.066918,-73.099613,19.94,90.7178,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,1534
157,2316,BYD DOLPHIN SURF 30 kWh Active,190.0,UTS (Unidades Tecnológicas de Santander),Sede Recreacional Catay,599130137,7.092202,-73.098828,19.94,37.8908,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,3.0388
158,2334,BYD DOLPHIN SURF 30 kWh Active,190.0,Sede Recreacional Catay,UNAB,598409698,7.096104,-73.107861,19.99,37.9901,2,Centro Comercial Cacique,5631396478,7.099383171372943,-73.10738728564714,1.5448
159,2354,BYD DOLPHIN SURF 30 kWh Active,190.0,CENFER,UIS Campus Bucarica (Centro),12856802711,7.09382,-73.120319,19.78,37.5751,2,Centro Comercial Cacique,5631396478,7.099383171372943,-73.10738728564714,2.4783
160,2368,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Campus Bucarica (Centro),Sede Recreacional Catay,4084057187,6.975969,-73.046976,19.99,90.9565,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,3.9778
161,2377,BYD DOLPHIN SURF 30 kWh Active,190.0,UIS Campus Central,UIS Campus Florida,599130002,7.098354,-73.106551,19.94,37.8879,2,Centro Comercial Cacique,5631396478,7.099383171372943,-73.10738728564714,1.5068
162,2396,BYD DOLPHIN SURF 30 kWh Active,190.0,UIS Campus Bucarica (Centro),Sede Recreacional Catay,1197337157,6.990712,-73.073719,19.86,37.7341,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,3.2089
163,2412,BYD DOLPHIN SURF 30 kWh Active,190.0,UTS (Unidades Tecnológicas de Santander),UIS Parque Tecnológico Guatiguará,599017167,7.03965,-73.090051,19.88,37.7719,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,7.7883
164,2418,BYD SEAL 82.5 kWh RWD Design,455.0,CENFER,UIS Campus Florida,839097435,7.086011,-73.110807,20.0,90.9906,2,Centro Comercial Cacique,5631396478,7.099383171372943,-73.10738728564714,2912
165,2439,BYD DOLPHIN SURF 30 kWh Active,190.0,UTS (Unidades Tecnológicas de Santander),UIS Campus Florida,599320817,7.086527,-73.10004,19.92,37.8539,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,2.2361
166,2463,BYD DOLPHIN SURF 30 kWh Active,190.0,Sede Recreacional Catay,UIS Campus Central,1110493817,7.055364,-73.090779,19.77,37.5678,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,4.6629
167,2466,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Parque Tecnológico Guatiguará,UIS Campus Central,7549830967,6.996385,-73.080053,19.97,90.8556,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,4.1696
168,2493,BYD DOLPHIN SURF 30 kWh Active,190.0,UIS Campus Florida,Sede Recreacional Catay,599017167,7.03965,-73.090051,19.75,37.5187,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,7.7883
169,2511,BYD DOLPHIN SURF 30 kWh Active,190.0,UIS Parque Tecnológico Guatiguará,UIS Campus Bucarica (Centro),599017226,7.031482,-73.094704,19.61,37.2607,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,9.4467
170,2523,BYD SEAL 82.5 kWh RWD Design,455.0,Sede Recreacional Catay,UNAB,1113648034,6.990949,-73.060609,19.97,90.8701,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,1.8631
171,2524,BYD DOLPHIN SURF 30 kWh Active,190.0,UTS (Unidades Tecnológicas de Santander),Sede Recreacional Catay,570522794,7.05841,-73.08829,19.87,37.75,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,5.2247
172,2543,BYD DOLPHIN SURF 30 kWh Active,190.0,Sede Recreacional Catay,UNAB,1197396610,7.010396,-73.096515,19.87,37.7444,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,9.4592
173,2565,BYD DOLPHIN SURF 30 kWh Active,190.0,UIS Campus Bucarica (Centro),UIS Parque Tecnológico Guatiguará,599320817,7.086527,-73.10004,19.98,37961,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,2.2361
174,2581,BYD DOLPHIN SURF 30 kWh Active,190.0,UIS Campus Florida,Sede Recreacional Catay,599017167,7.03965,-73.090051,18.89,35.8902,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,7.7883
175,2598,BYD SEAL 82.5 kWh RWD Design,455.0,UNAB,Sede Recreacional Catay,599130228,7.088315,-73.098402,19.94,90.7365,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,2.5863
176,2601,BYD DOLPHIN SURF 30 kWh Active,190.0,UNAB,PTAR Río Frío,839092451,7.108547,-73.109685,20.0,37.9913,2,Centro Comercial Cacique,5631396478,7.099383171372943,-73.10738728564714,1.0445
177,2635,BYD DOLPHIN SURF 30 kWh Active,190.0,Sede Recreacional Catay,PTAR Río Frío,1110493817,7.055364,-73.090779,19.23,36.5374,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,4.6629
178,2650,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Campus Bucarica (Centro),Sede Recreacional Catay,1103824026,6.981857,-73.049791,19.99,90.9624,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,3.2236
179,2676,BYD DOLPHIN SURF 30 kWh Active,190.0,UNAB,UIS Campus Florida,599130228,7.088315,-73.098402,19.77,37.5671,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,2.5863
180,2696,BYD DOLPHIN SURF 30 kWh Active,190.0,UTS (Unidades Tecnológicas de Santander),Sede Recreacional Catay,606292524,7.060637,-73.091317,19.72,37.4728,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,5.6414
181,2702,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Campus Bucarica (Centro),UIS Parque Tecnológico Guatiguará,1197396362,7.01608,-73.09602,19.98,90.8913,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,10.0986
182,2713,BYD DOLPHIN SURF 30 kWh Active,190.0,UNAB,Sede Recreacional Catay,1116178737,7.021783,-73.096085,19.95,37.8966,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,10752
183,2733,BYD DOLPHIN SURF 30 kWh Active,190.0,Universidad Pontificia Bolivariana UPB,UIS Campus Central,12352398174,7.109637,-73.109777,19.93,37.8638,1,Centro Comercial Quinta Etapa,2746158992,7.115473864260488,-73.10771498564486,0.9735
184,2750,BYD SEAL 82.5 kWh RWD Design,455.0,Sede Recreacional Catay,UIS Campus Bucarica (Centro),1110493817,7.055364,-73.090779,19.32,87.9219,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,4.6629
185,2756,BYD DOLPHIN SURF 30 kWh Active,190.0,UIS Campus Central,UIS Campus Florida,616545397,7.121311,-73.116601,20.0,37.9975,0,Homecenter,607665686,7.115794947043329,-73.12049190407198,0.8396
186,2776,BYD DOLPHIN SURF 30 kWh Active,190.0,Sede Recreacional Catay,UIS Campus Bucarica (Centro),1197396610,7.010396,-73.096515,19.89,37.7965,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,9.4592
187,2792,BYD SEAL 82.5 kWh RWD Design,455.0,Universidad Pontificia Bolivariana UPB,UNAB,5615991306,7.068397,-73.101801,19.98,90.9189,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,1.2418
188,2798,BYD DOLPHIN SURF 30 kWh Active,190.0,CENFER,UIS Campus Central,1347878293,7.137539,-73.120214,19.98,37.9556,0,Homecenter,607665686,7.115794947043329,-73.12049190407198,2.8719
189,2817,BYD DOLPHIN SURF 30 kWh Active,190.0,Sede Recreacional Catay,UIS Campus Bucarica (Centro),11126580666,6.994081,-73.077506,19.81,37.6405,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,3.7795
190,2836,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Parque Tecnológico Guatiguará,UIS Campus Bucarica (Centro),839098414,7.054982,-73.092713,20.0,90.9902,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,4.4432
191,2842,BYD DOLPHIN SURF 30 kWh Active,190.0,UTS (Unidades Tecnológicas de Santander),Sede Recreacional Catay,5413735417,7.055525,-73.090345,19.91,37.8236,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,4.7158
192,2875,BYD DOLPHIN SURF 30 kWh Active,190.0,Sede Recreacional Catay,UIS Campus Florida,1713199343,7.003515,-73.094738,19.81,37.6357,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,7.1595
193,2893,BYD SEAL 82.5 kWh RWD Design,455.0,UTS (Unidades Tecnológicas de Santander),Sede Recreacional Catay,1197395963,7.006195,-73.098684,19.91,90.6058,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,8.8647
194,2899,BYD DOLPHIN SURF 30 kWh Active,190.0,UTS (Unidades Tecnológicas de Santander),PTAR Río Frío,599130228,7.088315,-73.098402,19.97,37.9464,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,2.5863
195,2927,BYD DOLPHIN SURF 30 kWh Active,190.0,Sede Recreacional Catay,UIS Campus Florida,9797829519,6.989791,-73.056196,19.99,37979,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,1.8587
196,2934,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Campus Central,UIS Parque Tecnológico Guatiguará,1197337157,6.990712,-73.073719,19.96,90.8086,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,3.2089
197,2950,BYD DOLPHIN SURF 30 kWh Active,190.0,Universidad Pontificia Bolivariana UPB,UIS Parque Tecnológico Guatiguará,599017167,7.03965,-73.090051,19.1,36.2942,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,7.7883
198,2968,BYD DOLPHIN SURF 30 kWh Active,190.0,Universidad Pontificia Bolivariana UPB,Sede Recreacional Catay,9393515220,6.976149,-73.040806,19.99,37.9785,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,5.0598
199,2994,BYD DOLPHIN SURF 30 kWh Active,190.0,UIS Parque Tecnológico Guatiguará,UTS (Unidades Tecnológicas de Santander),599017226,7.031482,-73.094704,19.85,37.7095,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,9.4467
200,2995,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Campus Florida,UIS Parque Tecnológico Guatiguará,1116265256,7.025889,-73.097826,19.95,90.7926,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,10.2942
