vehiculo,gama,lat_actual,lon_actual,electrolinera,lat_electrolinera,lon_electrolinera,distancia_metros,bateria_al_recargar,nodos_recorridos
BYD DOLPHIN SURF 30 kWh Active,baja,6.9918725,-73.0632192,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,1991.04,0.1986,3183593
BYD DOLPHIN SURF 30 kWh Active,baja,7.1089312,-73.1157107,Éxito de la Rosita,7.113534997127967,-73.12309979445544,999.15,0.1999,3184610
BYD DOLPHIN SURF 30 kWh Active,baja,7.0592636,-73.0849767,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,3433.8,0.1998,3185797
BYD DOLPHIN SURF 30 kWh Active,baja,7.0288026,-73.0688204,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,4050.49,0.1968,3186803
BYD DOLPHIN SURF 30 kWh Active,baja,7.0677064,-73.1012659,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,2285.49,0.1994,3187847
BYD DOLPHIN SURF 30 kWh Active,baja,7.0797285,-73.1078493,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,3323.11,0.2,3188960
BYD DOLPHIN SURF 30 kWh Active,baja,7.0708512,-73.1048432,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,808.07,0.1999,3190180
BYD DOLPHIN SURF 30 kWh Active,baja,7.0401441,-73.0757255,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,5614.54,0.1976,3191326
BYD DOLPHIN SURF 30 kWh Active,baja,7.0493305,-73.0802989,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,4448.15,0.1981,3192549
BYD DOLPHIN SURF 30 kWh Active,baja,7.1001676,-73.1114479,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,1227.53,0.1989,3193556
BYD DOLPHIN SURF 30 kWh Active,baja,7.0836449,-73.1077013,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,2886.89,0.1988,3194634
BYD DOLPHIN SURF 30 kWh Active,baja,7.0547828,-73.0821469,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,3767.8,0.198,3195707
BYD DOLPHIN SURF 30 kWh Active,baja,7.0003738,-73.0536984,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,278.78,0.1997,3196967
BYD DOLPHIN SURF 30 kWh Active,baja,7.0288026,-73.0688204,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,4050.49,0.1994,3198161
BYD DOLPHIN SURF 30 kWh Active,baja,7.0685307,-73.1019666,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,1217.39,0.1987,3199190
BYD DOLPHIN SURF 30 kWh Active,baja,7.1152297,-73.1193951,Homecenter,7.115794947043329,-73.12049190407198,211.16,0.1999,3200259
BYD DOLPHIN SURF 30 kWh Active,baja,7.0477123,-73.0791249,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,6576.81,0.2,3201360
BYD DOLPHIN SURF 30 kWh Active,baja,7.0637132,-73.0949528,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,2159.45,0.1997,3202466
BYD DOLPHIN SURF 30 kWh Active,baja,7.0877803,-73.1358373,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,4338.54,0.1952,3203773
BYD DOLPHIN SURF 30 kWh Active,baja,7.099625,-73.1133664,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,1755.36,0.1997,3204914
BYD DOLPHIN SURF 30 kWh Active,baja,6.9752331,-73.0465607,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,4071.64,0.1995,3206073
BYD DOLPHIN SURF 30 kWh Active,baja,7.0831371,-73.1208261,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,3517.02,0.2,3207268
BYD DOLPHIN SURF 30 kWh Active,baja,7.0779136,-73.1245128,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,4263.07,0.1998,3208463
BYD DOLPHIN SURF 30 kWh Active,baja,7.0797285,-73.1078493,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,3323.11,0.1996,3209600
BYD DOLPHIN SURF 30 kWh Active,baja,7.0877803,-73.1358373,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,4338.54,0.195,3210641
BYD DOLPHIN SURF 30 kWh Active,baja,7.0606369,-73.091317,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,5638.61,0.1966,3211772
BYD DOLPHIN SURF 30 kWh Active,baja,7.0739129,-73.1262436,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,4756.12,0.1999,3212902
BYD DOLPHIN SURF 30 kWh Active,baja,7.1174835,-73.1053729,Centro Comercial Quinta Etapa,7.115473864260488,-73.10771498564486,709.32,0.1988,3213961
BYD DOLPHIN SURF 30 kWh Active,baja,7.083565,-73.1201669,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,3603.97,0.2,3215016
BYD DOLPHIN SURF 30 kWh Active,baja,7.0477123,-73.0791249,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,6576.81,0.1989,3215986
BYD DOLPHIN SURF 30 kWh Active,baja,7.0288026,-73.0688204,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,4050.49,0.1959,3217098
BYD DOLPHIN SURF 30 kWh Active,baja,6.9888836,-73.0527919,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,2181.89,0.1999,3218188
BYD DOLPHIN SURF 30 kWh Active,baja,6.9875978,-73.0420413,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,2991.44,0.1984,3219365
BYD DOLPHIN SURF 30 kWh Active,baja,7.0935126,-73.1246918,Éxito de la Rosita,7.113534997127967,-73.12309979445544,2997.05,0.1999,3220478
BYD DOLPHIN SURF 30 kWh Active,baja,7.1023707,-73.113339,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,1142.29,0.1991,3221541
BYD DOLPHIN SURF 30 kWh Active,baja,7.1147146,-73.1065908,Centro Comercial Quinta Etapa,7.115473864260488,-73.10771498564486,292.86,0.1995,3222689
BYD DOLPHIN SURF 30 kWh Active,baja,7.0877803,-73.1358373,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,4338.54,0.1971,3223888
BYD DOLPHIN SURF 30 kWh Active,baja,7.0584097,-73.0882898,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,5221.97,0.1987,3224956
BYD DOLPHIN SURF 30 kWh Active,baja,7.0502268,-73.0814851,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,6967.36,0.1985,3226094
BYD DOLPHIN SURF 30 kWh Active,baja,7.1047349,-73.1074575,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,1200.43,0.1996,3227295
BYD DOLPHIN SURF 30 kWh Active,baja,7.0986054,-73.1140276,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,1593.33,0.1977,3228339
BYD DOLPHIN SURF 30 kWh Active,baja,7.0125806,-73.0561587,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,1707.57,0.1996,3229427
BYD DOLPHIN SURF 30 kWh Active,baja,7.077493,-73.1246499,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,4306.84,0.1997,3230636
BYD DOLPHIN SURF 30 kWh Active,baja,7.114993,-73.1073805,Centro Comercial Quinta Etapa,7.115473864260488,-73.10771498564486,75.12,0.1995,3231826
BYD DOLPHIN SURF 30 kWh Active,baja,7.1230096,-73.1170577,Homecenter,7.115794947043329,-73.12049190407198,1045.92,0.2,3232973
BYD DOLPHIN SURF 30 kWh Active,baja,7.0649512,-73.0968837,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,1905.65,0.1999,3234174
BYD DOLPHIN SURF 30 kWh Active,baja,7.0606369,-73.091317,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,5638.61,0.1973,3235186
BYD DOLPHIN SURF 30 kWh Active,baja,7.0649512,-73.0968837,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,1905.65,0.1995,3236200
BYD DOLPHIN SURF 30 kWh Active,baja,7.1076776,-73.1219984,Éxito de la Rosita,7.113534997127967,-73.12309979445544,932.32,0.1997,3237384
BYD DOLPHIN SURF 30 kWh Active,baja,7.0595108,-73.0896486,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,2736.88,0.1992,3238474
BYD DOLPHIN SURF 30 kWh Active,baja,7.103382,-73.1106076,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,847.74,0.1997,3239721
BYD DOLPHIN SURF 30 kWh Active,baja,7.0823528,-73.1081629,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,1367.23,0.1999,3240775
BYD DOLPHIN SURF 30 kWh Active,baja,7.0908548,-73.1089666,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,2114.28,0.1999,3241922
BYD DOLPHIN SURF 30 kWh Active,baja,7.0754061,-73.1260277,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,4587.0,0.1994,3243095
BYD DOLPHIN SURF 30 kWh Active,baja,7.0620716,-73.0927581,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,2290.03,0.2,3244199
BYD DOLPHIN SURF 30 kWh Active,baja,7.0606369,-73.091317,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,5638.61,0.1964,3245190
BYD DOLPHIN SURF 30 kWh Active,baja,7.0690571,-73.1288731,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,5434.99,0.198,3246296
BYD DOLPHIN SURF 30 kWh Active,baja,7.1313688,-73.1198129,Homecenter,7.115794947043329,-73.12049190407198,2030.48,0.1997,3247489
BYD DOLPHIN SURF 30 kWh Active,baja,7.0076213,-73.0560616,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,1140.37,0.1982,3248703
BYD DOLPHIN SURF 30 kWh Active,baja,7.0920487,-73.1094204,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,2158.86,0.1995,3249785
BYD DOLPHIN SURF 30 kWh Active,baja,7.0669472,-73.0996554,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,1527.32,0.199,3250949
BYD DOLPHIN SURF 30 kWh Active,baja,7.0401441,-73.0757255,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,5614.54,0.1993,3252203
BYD DOLPHIN SURF 30 kWh Active,baja,7.0890285,-73.1325449,Promotores del Oriente (vía a Girón),7.085743648912543,-73.16471385719439,3854.38,0.1983,3253247
BYD DOLPHIN SURF 30 kWh Active,baja,7.0968787,-73.1109613,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,2483.31,0.1994,3254443
BYD DOLPHIN SURF 30 kWh Active,baja,7.0477123,-73.0791249,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,6576.81,0.1991,3255529
BYD DOLPHIN SURF 30 kWh Active,baja,7.0877803,-73.1358373,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,4338.54,0.1983,3256579
BYD DOLPHIN SURF 30 kWh Active,baja,7.0735339,-73.1079145,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,376.78,0.1983,3257712
BYD DOLPHIN SURF 30 kWh Active,baja,7.1174835,-73.1053729,Centro Comercial Quinta Etapa,7.115473864260488,-73.10771498564486,709.32,0.1986,3258672
BYD DOLPHIN SURF 30 kWh Active,baja,7.038461,-73.0741418,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,5357.43,0.1999,3259768
BYD DOLPHIN SURF 30 kWh Active,baja,7.0401441,-73.0757255,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,5614.54,0.1953,3261003
BYD DOLPHIN SURF 30 kWh Active,baja,7.0807671,-73.1235545,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,3916.06,0.1998,3262202
BYD DOLPHIN SURF 30 kWh Active,baja,7.0547828,-73.0821469,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,3767.8,0.1996,3263233
BYD DOLPHIN SURF 30 kWh Active,baja,7.0726814,-73.1069306,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,500.56,0.1996,3264339
BYD DOLPHIN SURF 30 kWh Active,baja,7.1375395,-73.1202136,Homecenter,7.115794947043329,-73.12049190407198,2872.11,0.1999,3265452
BYD DOLPHIN SURF 30 kWh Active,baja,7.0880394,-73.1239068,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,3832.81,0.1973,3266804
BYD DOLPHIN SURF 30 kWh Active,baja,7.1054352,-73.1124712,Éxito de la Rosita,7.113534997127967,-73.12309979445544,1467.16,0.1988,3267808
BYD DOLPHIN SURF 30 kWh Active,baja,7.0288026,-73.0688204,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,4050.49,0.197,3268935
BYD DOLPHIN SURF 30 kWh Active,baja,7.0942829,-73.1104195,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,2736.26,0.1997,3269988
BYD DOLPHIN SURF 30 kWh Active,baja,7.0762407,-73.1078746,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,988.48,0.1996,3271095
BYD DOLPHIN SURF 30 kWh Active,baja,7.0942829,-73.1104195,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,2736.26,0.199,3272179
BYD DOLPHIN SURF 30 kWh Active,baja,7.134367,-73.1146244,Centro Comercial Quinta Etapa,7.115473864260488,-73.10771498564486,2606.14,0.1998,3273345
BYD DOLPHIN SURF 30 kWh Active,baja,7.0795249,-73.1239168,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,4065.39,0.1995,3274497
BYD DOLPHIN SURF 30 kWh Active,baja,6.9834121,-73.0504717,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,2843.48,0.1998,3275849
BYD DOLPHIN SURF 30 kWh Active,baja,7.0726183,-73.1072658,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,251.88,0.1994,3277108
BYD DOLPHIN SURF 30 kWh Active,baja,7.0920216,-73.116086,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,2748.23,0.1997,3278346
BYD DOLPHIN SURF 30 kWh Active,baja,7.0010298,-73.0541045,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,364.51,0.1986,3279366
BYD DOLPHIN SURF 30 kWh Active,baja,7.0293507,-73.0684096,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,4161.43,0.1999,3280473
BYD DOLPHIN SURF 30 kWh Active,baja,7.0833231,-73.1226302,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,3791.34,0.1999,3281637
BYD DOLPHIN SURF 30 kWh Active,baja,7.0076213,-73.0560616,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,1140.37,0.198,3282656
BYD DOLPHIN SURF 30 kWh Active,baja,7.0757048,-73.1258573,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,4548.83,0.1995,3283813
BYD DOLPHIN SURF 30 kWh Active,baja,7.0877803,-73.1358373,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,4338.54,0.1983,3284828
BYD DOLPHIN SURF 30 kWh Active,baja,7.1203466,-73.1218067,Homecenter,7.115794947043329,-73.12049190407198,729.02,0.1996,3285992
BYD DOLPHIN SURF 30 kWh Active,baja,7.0831708,-73.1226028,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,3774.13,0.1995,3287109
BYD DOLPHIN SURF 30 kWh Active,baja,7.0942829,-73.1104195,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,2736.26,0.1987,3288213
BYD DOLPHIN SURF 30 kWh Active,baja,7.0364392,-73.071892,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,5015.78,0.1999,3289381
BYD DOLPHIN SURF 30 kWh Active,baja,7.061179,-73.0915551,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,2455.85,0.2,3290467
BYD DOLPHIN SURF 30 kWh Active,baja,7.0401441,-73.0757255,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,5614.54,0.1953,3291683
BYD DOLPHIN SURF 30 kWh Active,baja,7.0637132,-73.0949528,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,2159.45,0.1999,3292864
BYD DOLPHIN SURF 30 kWh Active,baja,7.014689,-73.0565963,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,2211.08,0.1963,3293941
BYD DOLPHIN SURF 30 kWh Active,baja,7.0762407,-73.1078746,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,988.48,0.1994,3295082
BYD DOLPHIN SURF 30 kWh Active,baja,7.0076213,-73.0560616,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,1140.37,0.1992,3296252
BYD DOLPHIN SURF 30 kWh Active,baja,7.0671835,-73.0999866,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,1482.31,0.1998,3297298
BYD DOLPHIN SURF 30 kWh Active,baja,7.1257554,-73.1110484,Centro Comercial Quinta Etapa,7.115473864260488,-73.10771498564486,1277.37,0.1997,3298477
BYD DOLPHIN SURF 30 kWh Active,baja,7.0155251,-73.0569121,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,2111.79,0.1998,3299598
BYD DOLPHIN SURF 30 kWh Active,baja,7.084057,-73.1477694,Promotores del Oriente (vía a Girón),7.085743648912543,-73.16471385719439,2070.89,0.1991,3300739
BYD DOLPHIN SURF 30 kWh Active,baja,7.1001676,-73.1114479,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,1227.53,0.1989,3301780
BYD DOLPHIN SURF 30 kWh Active,baja,7.0886252,-73.1085314,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,2072.11,0.1999,3302986
BYD DOLPHIN SURF 30 kWh Active,baja,7.114131,-73.1188809,Homecenter,7.115794947043329,-73.12049190407198,345.86,0.1998,3304075
BYD DOLPHIN SURF 30 kWh Active,baja,7.0364392,-73.071892,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,5015.78,0.1995,3305314
BYD DOLPHIN SURF 30 kWh Active,baja,7.0726814,-73.1069306,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,500.56,0.1993,3306367
BYD DOLPHIN SURF 30 kWh Active,baja,7.0968787,-73.1109613,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,2483.31,0.1983,3307474
BYD DOLPHIN SURF 30 kWh Active,baja,7.0740049,-73.1077721,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,1240.04,0.1996,3308585
BYD DOLPHIN SURF 30 kWh Active,baja,7.091799,-73.1096706,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,2446.92,0.1996,3309816
BYD DOLPHIN SURF 30 kWh Active,baja,7.0016975,-73.0575919,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,909.71,0.199,3310905
BYD DOLPHIN SURF 30 kWh Active,baja,7.0716412,-73.1058022,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,670.51,0.1994,3312009
BYD DOLPHIN SURF 30 kWh Active,baja,7.1240086,-73.1175308,Homecenter,7.115794947043329,-73.12049190407198,1379.29,0.1998,3313183
BYD DOLPHIN SURF 30 kWh Active,baja,7.0999594,-73.1116729,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,1571.29,0.1973,3314414
BYD DOLPHIN SURF 30 kWh Active,baja,7.0552929,-73.0826591,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,7555.47,0.1968,3315711
BYD DOLPHIN SURF 30 kWh Active,baja,7.0563708,-73.0828403,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,3570.26,0.1998,3316879
BYD DOLPHIN SURF 30 kWh Active,baja,7.0389657,-73.0742196,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,5688.92,0.1996,3317904
BYD DOLPHIN SURF 30 kWh Active,baja,7.0547828,-73.0821469,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,3767.8,0.1991,3318953
BYD DOLPHIN SURF 30 kWh Active,baja,7.1229662,-73.1171598,Homecenter,7.115794947043329,-73.12049190407198,1033.66,0.1997,3320060
BYD DOLPHIN SURF 30 kWh Active,baja,7.1386357,-73.1212137,Homecenter,7.115794947043329,-73.12049190407198,2918.47,0.1996,3321286
BYD DOLPHIN SURF 30 kWh Active,baja,6.9761492,-73.0408063,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,5059.83,0.1996,3322398
BYD DOLPHIN SURF 30 kWh Active,baja,7.0836631,-73.1482411,Promotores del Oriente (vía a Girón),7.085743648912543,-73.16471385719439,2070.61,0.1999,3323594
BYD DOLPHIN SURF 30 kWh Active,baja,7.0584097,-73.0882898,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,5221.97,0.1993,3324804
BYD DOLPHIN SURF 30 kWh Active,baja,6.9874853,-73.054033,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,2459.17,0.1996,3325859
BYD DOLPHIN SURF 30 kWh Active,baja,7.0650614,-73.0974718,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,1949.79,0.1997,3326986
BYD DOLPHIN SURF 30 kWh Active,baja,7.0401441,-73.0757255,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,5614.54,0.1983,3328052
BYD DOLPHIN SURF 30 kWh Active,baja,7.1096578,-73.1159465,Éxito de la Rosita,7.113534997127967,-73.12309979445544,1084.03,0.1998,3329116
BYD DOLPHIN SURF 30 kWh Active,baja,7.0493305,-73.0802989,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,4448.15,0.1942,3330120
BYD DOLPHIN SURF 30 kWh Active,baja,7.0942829,-73.1104195,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,2736.26,0.1986,3331279
BYD DOLPHIN SURF 30 kWh Active,baja,7.0502268,-73.0814851,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,6967.36,0.1988,3332554
BYD DOLPHIN SURF 30 kWh Active,baja,7.0754061,-73.1260277,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,4587.0,0.1996,3333551
BYD DOLPHIN SURF 30 kWh Active,baja,7.0836631,-73.1482411,Promotores del Oriente (vía a Girón),7.085743648912543,-73.16471385719439,2070.61,0.1992,3334683
BYD DOLPHIN SURF 30 kWh Active,baja,7.0878565,-73.1092107,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,2503.27,0.1996,3335779
BYD DOLPHIN SURF 30 kWh Active,baja,7.0185457,-73.0581982,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,5824.05,0.2,3336993
BYD DOLPHIN SURF 30 kWh Active,baja,7.0871187,-73.131697,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,4735.32,0.1988,3338277
BYD DOLPHIN SURF 30 kWh Active,baja,7.0125806,-73.0561587,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,1707.57,0.1994,3339413
